index,open,volume ,News Sentiment,open_APPL,open_AMZN,open_AVGO,open_BRK.B,open_GOOGL,open_GOOG,open_META,open_MSFT,open_NVDA,open_TSLA,RSI,ema_long,MACD,MACD_signal,bollinger_mid,bollinger_std,volatility,ATR,daily_return,monthly_return,annual_return
4509,252.32,66810169,0.14575858414173126,154.01,958.0,240.08,185.6,967.56,954.0,169.3,74.67,179.25,335.9,69.18687589158358,249.14939660534023,1.3415988763603934,1.115884547333906,250.19142857142856,1.1803184519960395,1.1803184519960395,1.008571428571429,0.0021401395053901595,0.019142358909321366,0.1847806783874979
4510,252.69,55953619,0.14718331396579742,153.63,954.21,238.78,186.2,971.76,957.0,169.83,74.0,179.62,351.25,71.23098201936367,249.44647833827798,1.455133223160999,1.1837342824993247,250.41071428571428,1.4207228077544138,1.4207228077544138,1.02,0.0011864272720081281,0.019142358909321366,0.1847806783874979
4511,253.54,63522757,0.13982893526554108,154.18,970.0,243.27,186.17,972.79,955.49,169.18,75.22,181.86,356.0,84.92975734355039,249.83266512803516,1.6471600393362849,1.2764194338667167,250.8014285714286,1.768723386330381,1.768723386330381,1.02,0.005925106651919698,0.019142358909321366,0.1847806783874979
4512,254.15,80645998,0.13959763944149017,154.97,975.64,240.3,187.2,980.0,966.7,170.25,75.67,179.65,353.1,80.6324110671937,250.16876400743996,1.7557034418743456,1.3722762354682425,251.13357142857143,1.9746415726476405,1.9746415726476405,1.0142857142857136,-0.00113877326631584,0.019142358909321366,0.1847806783874979
4513,254.63,35803138,0.10094870626926422,155.81,993.24,246.0,187.5,995.0,980.0,172.7,75.97,182.79,349.65,75.64432989690708,250.4488555624444,1.7872322792831028,1.4552674442312146,251.41785714285714,2.0780285722340905,2.0780285722340905,1.0557142857142838,-0.0016511381059087782,0.019142358909321366,0.1847806783874979
4514,254.6,43057363,0.0918722003698349,156.055,996.67,247.53,187.46,995.3,980.0,173.0,76.33,191.43,346.8,77.33812949640279,250.75782922448556,1.8450143338992575,1.5332168221648232,251.74357142857144,2.202469268545837,2.202469268545837,1.0435714285714275,0.0026383146288639914,0.019142358909321366,0.1847806783874979
4515,254.51,47674325,0.09989658743143082,155.97,991.27,245.21,187.4,989.04,973.72,171.95,76.36,189.6,353.89,84.88228004956635,251.07354557822737,1.9011682019444152,1.6068070981207419,252.1457142857143,2.2530823818820944,2.2530823818820944,1.0314285714285714,0.0015709685020814934,0.019142358909321366,0.1847806783874979
4516,254.66,47065144,0.1020810604095459,156.35,996.81,250.42,187.7,1003.84,987.45,172.61,76.49,191.08,352.95,80.95238095238076,251.33772738724755,1.8931842728977983,1.6640825330761533,252.5171428571429,2.200735641190004,2.200735641190004,1.0371428571428578,-0.0014900792094738602,0.019142358909321366,0.1847806783874979
4517,255.14,54800435,0.11407937854528427,156.73,1007.0,250.15,186.77,1009.11,992.0,173.45,77.59,193.55,356.98,86.70731707317042,251.60530313634032,1.89008365301342,1.7092827570636067,252.94714285714284,2.0272126697899893,2.0272126697899893,0.9771428571428596,0.001217404963870461,0.019142358909321366,0.1847806783874979
4518,255.21,38221675,0.12701772153377533,157.9,1008.44,248.58,188.0,1009.63,992.1,174.49,77.42,195.8,353.76,87.00834326579229,251.87824364475955,1.8932374846936,1.7460737025896056,253.39071428571427,1.78032609057331,1.78032609057331,0.9628571428571462,0.0013335948225141614,0.019142358909321366,0.1847806783874979
